x,y
-1.870,3.241870
-1.865,3.300367
-1.860,3.360828
-1.855,3.423355
-1.850,3.488060
-1.845,3.555061
-1.840,3.624488
-1.835,3.696478
-1.830,3.771179
-1.825,3.848752
-1.820,3.929368
-1.815,4.013216
-1.810,4.100497
-1.805,4.191433
-1.800,4.286262
-1.795,4.385244
-1.790,4.488664
-1.785,4.596833
-1.780,4.710092
-1.775,4.828814
-1.770,4.953410
-1.765,5.084335
-1.760,5.222091
-1.755,5.367233
-1.750,5.520380
-1.745,5.682221
-1.740,5.853528
-1.735,6.035165
-1.730,6.228104
-1.725,6.433447
-1.720,6.652439
-1.715,6.886501
-1.710,7.137257
-1.705,7.406573
-1.700,7.696602
-1.695,8.009848
-1.690,8.349231
-1.685,8.718185
-1.680,9.120771
-1.675,9.561831
-1.670,10.047182
-1.665,10.583878
-1.660,11.180550
-1.655,11.847885
-1.650,12.599265
-1.645,13.451678
-1.640,14.427025
-1.635,15.554026
-1.630,16.871105
-1.625,18.430863
-1.620,20.307282
-1.615,22.607818
-1.610,25.494745
-1.605,29.225224
-1.600,34.232533
-1.595,41.307975
-1.590,52.066971
-1.585,70.399591
-1.580,108.649210
-1.575,237.885817
-1.570,-1255.766429
-1.565,-172.521137
-1.560,-92.620501
-1.555,-63.300593
-1.550,-48.078484
-1.545,-38.756611
-1.540,-32.461139
-1.535,-27.923894
-1.530,-24.498411
-1.525,-21.820545
-1.520,-19.669528
-1.515,-17.903724
-1.510,-16.428092
-1.505,-15.176478
-1.500,-14.101420
-1.495,-13.167976
-1.490,-12.349856
-1.485,-11.626898
-1.480,-10.983379
-1.475,-10.406862
-1.470,-9.887375
-1.465,-9.416832
-1.460,-8.988608
-1.455,-8.597219
-1.450,-8.238093
-1.445,-7.907381
-1.440,-7.601826
-1.435,-7.318648
-1.430,-7.055464
-1.425,-6.810216
-1.420,-6.581119
-1.415,-6.366620
-1.410,-6.165356
-1.405,-5.976130
-1.400,-5.797884
-1.395,-5.629681
-1.390,-5.470689
-1.385,-5.320163
-1.380,-5.177437
-1.375,-5.041915
-1.370,-4.913058
-1.365,-4.790380
-1.360,-4.673441
-1.355,-4.561843
-1.350,-4.455222
-1.345,-4.353247
-1.340,-4.255618
-1.335,-4.162057
-1.330,-4.072310
-1.325,-3.986145
-1.320,-3.903348
-1.315,-3.823721
-1.310,-3.747081
-1.305,-3.673260
-1.300,-3.602102
-1.295,-3.533462
-1.290,-3.467206
-1.285,-3.403207
-1.280,-3.341350
-1.275,-3.281526
-1.270,-3.223633
-1.265,-3.167577
-1.260,-3.113269
-1.255,-3.060626
-1.250,-3.009570
-1.245,-2.960027
-1.240,-2.911930
-1.235,-2.865213
-1.230,-2.819816
-1.225,-2.775681
-1.220,-2.732754
-1.215,-2.690985
-1.210,-2.650325
-1.205,-2.610728
-1.200,-2.572152
-1.195,-2.534555
-1.190,-2.497899
-1.185,-2.462148
-1.180,-2.427266
-1.175,-2.393221
-1.170,-2.359981
-1.165,-2.327516
-1.160,-2.295799
-1.155,-2.264801
-1.150,-2.234497
-1.145,-2.204863
-1.140,-2.175875
-1.135,-2.147511
-1.130,-2.119750
-1.125,-2.092571
-1.120,-2.065955
-1.115,-2.039883
-1.110,-2.014338
-1.105,-1.989302
-1.100,-1.964760
-1.095,-1.940694
-1.090,-1.917092
-1.085,-1.893937
-1.080,-1.871217
-1.075,-1.848919
-1.070,-1.827028
-1.065,-1.805534
-1.060,-1.784425
-1.055,-1.763689
-1.050,-1.743315
-1.045,-1.723294
-1.040,-1.703615
-1.035,-1.684268
-1.030,-1.665244
-1.025,-1.646534
-1.020,-1.628130
-1.015,-1.610024
-1.010,-1.592206
-1.005,-1.574670
-1.000,-1.557408
-0.995,-1.540412
-0.990,-1.523677
-0.985,-1.507194
-0.980,-1.490958
-0.975,-1.474963
-0.970,-1.459201
-0.965,-1.443668
-0.960,-1.428357
-0.955,-1.413264
-0.950,-1.398383
-0.945,-1.383708
-0.940,-1.369234
-0.935,-1.354958
-0.930,-1.340874
-0.925,-1.326977
-0.920,-1.313264
-0.915,-1.299729
-0.910,-1.286369
-0.905,-1.273180
-0.900,-1.260158
-0.895,-1.247299
-0.890,-1.234599
-0.885,-1.222056
-0.880,-1.209664
-0.875,-1.197422
-0.870,-1.185325
-0.865,-1.173371
-0.860,-1.161556
-0.855,-1.149878
-0.850,-1.138333
-0.845,-1.126919
-0.840,-1.115632
-0.835,-1.104471
-0.830,-1.093433
-0.825,-1.082515
-0.820,-1.071714
-0.815,-1.061028
-0.810,-1.050455
-0.805,-1.039993
-0.800,-1.029639
-0.795,-1.019390
-0.790,-1.009246
-0.785,-0.999204
-0.780,-0.989262
-0.775,-0.979417
-0.770,-0.969668
-0.765,-0.960014
-0.760,-0.950451
-0.755,-0.940980
-0.750,-0.931596
-0.745,-0.922300
-0.740,-0.913090
-0.735,-0.903962
-0.730,-0.894918
-0.725,-0.885953
-0.720,-0.877068
-0.715,-0.868260
-0.710,-0.859529
-0.705,-0.850872
-0.700,-0.842288
-0.695,-0.833777
-0.690,-0.825336
-0.685,-0.816965
-0.680,-0.808661
-0.675,-0.800425
-0.670,-0.792254
-0.665,-0.784148
-0.660,-0.776105
-0.655,-0.768124
-0.650,-0.760204
-0.645,-0.752345
-0.640,-0.744544
-0.635,-0.736801
-0.630,-0.729115
-0.625,-0.721484
-0.620,-0.713909
-0.615,-0.706387
-0.610,-0.698919
-0.605,-0.691502
-0.600,-0.684137
-0.595,-0.676822
-0.590,-0.669556
-0.585,-0.662338
-0.580,-0.655168
-0.575,-0.648045
-0.570,-0.640969
-0.565,-0.633937
-0.560,-0.626950
-0.555,-0.620006
