x,y
-2.875,-0.964674
-2.870,-0.963345
-2.865,-0.961991
-2.860,-0.960614
-2.855,-0.959213
-2.850,-0.957787
-2.845,-0.956338
-2.840,-0.954865
-2.835,-0.953367
-2.830,-0.951847
-2.825,-0.950302
-2.820,-0.948733
-2.815,-0.947141
-2.810,-0.945525
-2.805,-0.943885
-2.800,-0.942222
-2.795,-0.940536
-2.790,-0.938825
-2.785,-0.937092
-2.780,-0.935335
-2.775,-0.933554
-2.770,-0.931750
-2.765,-0.929923
-2.760,-0.928073
-2.755,-0.926199
-2.750,-0.924302
-2.745,-0.922383
-2.740,-0.920440
-2.735,-0.918474
-2.730,-0.916485
-2.725,-0.914473
-2.720,-0.912438
-2.715,-0.910381
-2.710,-0.908301
-2.705,-0.906198
-2.700,-0.904072
-2.695,-0.901924
-2.690,-0.899753
-2.685,-0.897560
-2.680,-0.895344
-2.675,-0.893106
-2.670,-0.890846
-2.665,-0.888563
-2.660,-0.886258
-2.655,-0.883931
-2.650,-0.881582
-2.645,-0.879211
-2.640,-0.876818
-2.635,-0.874403
-2.630,-0.871966
-2.625,-0.869507
-2.620,-0.867027
-2.615,-0.864525
-2.610,-0.862001
-2.605,-0.859456
-2.600,-0.856889
-2.595,-0.854301
-2.590,-0.851691
-2.585,-0.849060
-2.580,-0.846408
-2.575,-0.843735
-2.570,-0.841040
-2.565,-0.838325
-2.560,-0.835589
-2.555,-0.832832
-2.550,-0.830054
-2.545,-0.827255
-2.540,-0.824435
-2.535,-0.821595
-2.530,-0.818735
-2.525,-0.815854
-2.520,-0.812952
-2.515,-0.810030
-2.510,-0.807088
-2.505,-0.804126
-2.500,-0.801144
-2.495,-0.798141
-2.490,-0.795119
-2.485,-0.792077
-2.480,-0.789015
-2.475,-0.785933
-2.470,-0.782832
-2.465,-0.779711
-2.460,-0.776570
-2.455,-0.773410
-2.450,-0.770231
-2.445,-0.767033
-2.440,-0.763815
-2.435,-0.760578
-2.430,-0.757323
-2.425,-0.754048
-2.420,-0.750755
