x,y
-0.590,-1.493528
-0.585,-1.509803
-0.580,-1.526325
-0.575,-1.543102
-0.570,-1.560139
-0.565,-1.577444
-0.560,-1.595025
-0.555,-1.612888
-0.550,-1.631041
-0.545,-1.649494
-0.540,-1.668253
-0.535,-1.687327
-0.530,-1.706726
-0.525,-1.726459
-0.520,-1.746536
-0.515,-1.766967
-0.510,-1.787762
-0.505,-1.808931
-0.500,-1.830488
-0.495,-1.852442
-0.490,-1.874807
-0.485,-1.897596
-0.480,-1.920821
-0.475,-1.944496
-0.470,-1.968636
-0.465,-1.993256
-0.460,-2.018372
-0.455,-2.044000
-0.450,-2.070157
-0.445,-2.096862
-0.440,-2.124132
-0.435,-2.151988
-0.430,-2.180450
-0.425,-2.209539
-0.420,-2.239278
-0.415,-2.269690
-0.410,-2.300801
-0.405,-2.332636
-0.400,-2.365222
-0.395,-2.398589
-0.390,-2.432765
-0.385,-2.467783
-0.380,-2.503676
-0.375,-2.540479
-0.370,-2.578229
-0.365,-2.616965
-0.360,-2.656728
-0.355,-2.697562
-0.350,-2.739512
-0.345,-2.782628
-0.340,-2.826960
-0.335,-2.872563
-0.330,-2.919496
-0.325,-2.967819
-0.320,-3.017598
-0.315,-3.068902
-0.310,-3.121805
-0.305,-3.176386
-0.300,-3.232728
-0.295,-3.290922
-0.290,-3.351063
-0.285,-3.413253
-0.280,-3.477604
-0.275,-3.544231
-0.270,-3.613263
-0.265,-3.684835
-0.260,-3.759094
-0.255,-3.836198
-0.250,-3.916317
-0.245,-3.999637
-0.240,-4.086358
-0.235,-4.176696
-0.230,-4.270888
-0.225,-4.369190
-0.220,-4.471883
-0.215,-4.579274
-0.210,-4.691698
-0.205,-4.809523
-0.200,-4.933155
-0.195,-5.063040
-0.190,-5.199672
-0.185,-5.343598
-0.180,-5.495426
-0.175,-5.655833
-0.170,-5.825577
-0.165,-6.005506
-0.160,-6.196575
-0.155,-6.399863
-0.150,-6.616592
-0.145,-6.848151
-0.140,-7.096129
-0.135,-7.362353
-0.130,-7.648925
-0.125,-7.958290
-0.120,-8.293295
-0.115,-8.657285
-0.110,-9.054213
-0.105,-9.488784
-0.100,-9.966644
-0.095,-10.494630
-0.090,-11.081095
-0.085,-11.736359
-0.080,-12.473322
-0.075,-13.308324
-0.070,-14.262373
-0.065,-15.362943
-0.060,-16.646662
-0.055,-18.163481
-0.050,-19.983331
-0.045,-22.207220
-0.040,-24.986665
-0.035,-28.559761
-0.030,-33.323333
-0.025,-39.991666
-0.020,-49.993333
-0.015,-66.661667
-0.010,-99.996667
-0.005,-199.998333
0.000,NaN
0.005,199.998333
0.010,99.996667
0.015,66.661667
0.020,49.993333
0.025,39.991666
0.030,33.323333
0.035,28.559761
0.040,24.986665
0.045,22.207220
0.050,19.983331
0.055,18.163481
0.060,16.646662
0.065,15.362943
0.070,14.262373
0.075,13.308324
0.080,12.473322
0.085,11.736359
0.090,11.081095
0.095,10.494630
0.100,9.966644
0.105,9.488784
0.110,9.054213
0.115,8.657285
0.120,8.293295
0.125,7.958290
0.130,7.648925
0.135,7.362353
0.140,7.096129
0.145,6.848151
0.150,6.616592
0.155,6.399863
0.160,6.196575
0.165,6.005506
0.170,5.825577
0.175,5.655833
0.180,5.495426
0.185,5.343598
0.190,5.199672
0.195,5.063040
0.200,4.933155
0.205,4.809523
0.210,4.691698
0.215,4.579274
0.220,4.471883
0.225,4.369190
0.230,4.270888
0.235,4.176696
0.240,4.086358
0.245,3.999637
0.250,3.916317
0.255,3.836198
0.260,3.759094
0.265,3.684835
0.270,3.613263
0.275,3.544231
0.280,3.477604
0.285,3.413253
0.290,3.351063
0.295,3.290922
0.300,3.232728
0.305,3.176386
0.310,3.121805
0.315,3.068902
0.320,3.017598
0.325,2.967819
0.330,2.919496
0.335,2.872563
0.340,2.826960
0.345,2.782628
0.350,2.739512
0.355,2.697562
0.360,2.656728
0.365,2.616965
0.370,2.578229
0.375,2.540479
0.380,2.503676
0.385,2.467783
0.390,2.432765
0.395,2.398589
0.400,2.365222
0.405,2.332636
0.410,2.300801
0.415,2.269690
0.420,2.239278
0.425,2.209539
0.430,2.180450
0.435,2.151988
0.440,2.124132
0.445,2.096862
0.450,2.070157
0.455,2.044000
0.460,2.018372
0.465,1.993256
0.470,1.968636
0.475,1.944496
0.480,1.920821
0.485,1.897596
0.490,1.874807
0.495,1.852442
0.500,1.830488
0.505,1.808931
0.510,1.787762
0.515,1.766967
0.520,1.746536
0.525,1.726459
0.530,1.706726
0.535,1.687327
0.540,1.668253
0.545,1.649494
0.550,1.631041
0.555,1.612888
0.560,1.595025
0.565,1.577444
0.570,1.560139
0.575,1.543102
0.580,1.526325
0.585,1.509803
0.590,1.493528
0.595,1.477494
0.600,1.461696
0.605,1.446127
0.610,1.430781
0.615,1.415654
0.620,1.400739
0.625,1.386031
0.630,1.371526
0.635,1.357219
