x,y
-1.485,11.669822
-1.480,11.028809
-1.475,10.454797
-1.470,9.937816
-1.465,9.469780
-1.460,9.044063
-1.455,8.655182
-1.450,8.298564
-1.445,7.970363
-1.440,7.667318
-1.435,7.386651
-1.430,7.125978
-1.425,6.883243
-1.420,6.656661
-1.415,6.444676
-1.410,6.245928
-1.405,6.059218
-1.400,5.883490
-1.395,5.717806
-1.390,5.561334
-1.385,5.413329
-1.380,5.273126
-1.375,5.140127
-1.370,5.013795
-1.365,4.893643
-1.360,4.779231
-1.355,4.670162
-1.350,4.566071
-1.345,4.466628
-1.340,4.371531
-1.335,4.280504
-1.330,4.193293
-1.325,4.109666
-1.320,4.029407
-1.315,3.952321
-1.310,3.878223
-1.305,3.806946
-1.300,3.738334
-1.295,3.672241
-1.290,3.608534
-1.285,3.547086
-1.280,3.487781
-1.275,3.430512
-1.270,3.375176
-1.265,3.321678
-1.260,3.269930
-1.255,3.219850
-1.250,3.171358
-1.245,3.124382
-1.240,3.078853
-1.235,3.034707
-1.230,2.991882
-1.225,2.950323
-1.220,2.909973
-1.215,2.870784
-1.210,2.832705
-1.205,2.795693
-1.200,2.759704
-1.195,2.724696
-1.190,2.690632
-1.185,2.657475
-1.180,2.625190
-1.175,2.593744
-1.170,2.563106
-1.165,2.533245
-1.160,2.504135
-1.155,2.475747
-1.150,2.448056
-1.145,2.421037
-1.140,2.394668
-1.135,2.368925
-1.130,2.343788
-1.125,2.319236
-1.120,2.295250
-1.115,2.271811
-1.110,2.248902
-1.105,2.226505
-1.100,2.204604
-1.095,2.183185
-1.090,2.162231
-1.085,2.141728
-1.080,2.121663
-1.075,2.102023
-1.070,2.082794
-1.065,2.063966
-1.060,2.045525
-1.055,2.027461
-1.050,2.009763
-1.045,1.992421
-1.040,1.975425
-1.035,1.958764
-1.030,1.942431
-1.025,1.926415
-1.020,1.910709
-1.015,1.895304
-1.010,1.880191
-1.005,1.865365
-1.000,1.850816
-0.995,1.836538
-0.990,1.822523
-0.985,1.808766
-0.980,1.795259
-0.975,1.781997
-0.970,1.768974
-0.965,1.756183
-0.960,1.743618
-0.955,1.731276
-0.950,1.719149
-0.945,1.707234
-0.940,1.695524
-0.935,1.684016
-0.930,1.672705
-0.925,1.661586
-0.920,1.650655
-0.915,1.639907
-0.910,1.629339
-0.905,1.618947
-0.900,1.608726
-0.895,1.598673
-0.890,1.588784
-0.885,1.579057
-0.880,1.569486
-0.875,1.560070
-0.870,1.550805
-0.865,1.541687
-0.860,1.532714
-0.855,1.523883
-0.850,1.515190
-0.845,1.506634
-0.840,1.498211
-0.835,1.489918
-0.830,1.481754
-0.825,1.473716
-0.820,1.465800
-0.815,1.458006
-0.810,1.450330
-0.805,1.442770
-0.800,1.435324
-0.795,1.427991
-0.790,1.420767
-0.785,1.413651
-0.780,1.406641
-0.775,1.399735
-0.770,1.392931
-0.765,1.386227
-0.760,1.379622
-0.755,1.373114
-0.750,1.366701
-0.745,1.360382
-0.740,1.354154
-0.735,1.348016
-0.730,1.341968
-0.725,1.336006
-0.720,1.330131
-0.715,1.324340
-0.710,1.318632
-0.705,1.313005
-0.700,1.307459
-0.695,1.301992
-0.690,1.296603
-0.685,1.291291
-0.680,1.286053
-0.675,1.280890
-0.670,1.275800
-0.665,1.270782
-0.660,1.265835
-0.655,1.260958
-0.650,1.256149
-0.645,1.251408
-0.640,1.246734
-0.635,1.242125
-0.630,1.237582
-0.625,1.233102
-0.620,1.228685
-0.615,1.224330
-0.610,1.220036
-0.605,1.215802
-0.600,1.211628
-0.595,1.207513
-0.590,1.203455
-0.585,1.199455
-0.580,1.195511
-0.575,1.191622
-0.570,1.187788
-0.565,1.184008
-0.560,1.180282
-0.555,1.176608
-0.550,1.172987
-0.545,1.169417
-0.540,1.165897
-0.535,1.162428
-0.530,1.159008
-0.525,1.155637
-0.520,1.152314
-0.515,1.149039
-0.510,1.145811
-0.505,1.142629
-0.500,1.139494
-0.495,1.136404
-0.490,1.133359
-0.485,1.130359
-0.480,1.127402
-0.475,1.124489
-0.470,1.121619
-0.465,1.118792
-0.460,1.116006
-0.455,1.113262
-0.450,1.110559
-0.445,1.107897
-0.440,1.105276
-0.435,1.102694
-0.430,1.100151
-0.425,1.097648
-0.420,1.095184
-0.415,1.092757
-0.410,1.090369
-0.405,1.088018
-0.400,1.085704
-0.395,1.083428
-0.390,1.081187
-0.385,1.078983
-0.380,1.076815
-0.375,1.074682
-0.370,1.072585
-0.365,1.070522
-0.360,1.068494
-0.355,1.066500
-0.350,1.064540
-0.345,1.062614
-0.340,1.060721
-0.335,1.058862
-0.330,1.057035
-0.325,1.055241
-0.320,1.053479
-0.315,1.051750
-0.310,1.050052
-0.305,1.048386
-0.300,1.046752
-0.295,1.045148
-0.290,1.043576
-0.285,1.042034
-0.280,1.040523
-0.275,1.039042
-0.270,1.037591
-0.265,1.036170
-0.260,1.034779
-0.255,1.033417
-0.250,1.032085
-0.245,1.030782
-0.240,1.029508
-0.235,1.028262
-0.230,1.027046
-0.225,1.025858
-0.220,1.024698
-0.215,1.023566
-0.210,1.022463
-0.205,1.021387
-0.200,1.020339
-0.195,1.019318
-0.190,1.018326
-0.185,1.017360
-0.180,1.016422
-0.175,1.015510
